Fecha de pago,Identificacion- NIT,Nombre Razon Social,Descripcion,Fuente,Valor,Concepto Pago,Ordenes de Pago
5/09/2016,891900272,MUNICIPIO DE TULUA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,126323409.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242930716
5/09/2016,800099151,MUNICIPIO DE TANGUA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,6102508.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242930816
5/09/2016,800099090,MUNICIPIO DE GUAITARILLA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,9960048.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242930916
5/09/2016,800020324,MUNICIPIO DE POLICARPA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,16654307.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931116
5/09/2016,800099149,MUNICIPIO DE SAPUYES,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,3339489.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931216
5/09/2016,800019685,MUNICIPIO DE SANTACRUZ GUACHAVES,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,13880433.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931316
5/09/2016,800099152,MUNICIPIO DE TUQUERRES,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,22706492.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931416
5/09/2016,800099115,MUNICIPIO DE OSPINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,4118171.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931516
5/09/2016,832002318,MUNICIPIO EL ROSAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,11368608.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931616
5/09/2016,800099085,ALCALDIA MUNICIPAL FRANCISCO PIZARRO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,17360638.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931716
5/09/2016,800099111,MUNICIPIO DE MOSQUERA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,17602358.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931816
5/09/2016,800099070,MUNICIPIO DE CUASPUD,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,5302795.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242931916
5/09/2016,800015689,MUNICIPIO DE GUACHUCAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,7581478.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932016
5/09/2016,800099066,MUNICIPIO DE CUMBAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,21629549.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932116
5/09/2016,800037232,MUNICIPIO DE POTOSI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,8075714.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932216
5/09/2016,860527046,MUNICIPIO DE SAN ANTONIO DEL TEQUENDAMA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,9289758.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932316
5/09/2016,890984043,MUNICIPIO DE DONMATIAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,8713145.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932416
5/09/2016,890102006,DEPARTAMENTO DEL ATLANTICO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ATLANTICO,Nación,1466808513.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932516
5/09/2016,890980095,MUNICIPIO DE APARTADO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,125586924.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932616
5/09/2016,890985316,MUNICIPIO DE CAREPA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,38401216.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932716
5/09/2016,800099223,MUNICIPIO DE BARRANCAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,26199755.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932816
5/09/2016,891180127,MUNICIPIO DE TELLO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,14437942.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242932916
5/09/2016,890984882,MUNICIPIO DE MURINDO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,9375333.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933016
5/09/2016,890983938,MUNICIPIO DE GOMEZ PLATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,7484586.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933116
5/09/2016,890983808,MUNICIPIO DE BURITICA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,7884082.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933216
5/09/2016,819003225,MUNICIPIO DE CONCORDIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,7156778.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933316
5/09/2016,891780052,MUNICIPIO DE REMOLINO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,11394476.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933416
5/09/2016,891780103,MUNICIPIO DE SITIONUEVO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,32404724.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933516
5/09/2016,891780048,MUNICIPIO DE PEDRAZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,7842505.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933616
5/09/2016,890500890,INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,810584613.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933716
5/09/2016,800007652,MUNICIPIO DE PAMPLONA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,29405850.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933816
5/09/2016,800254879,MUNICIPIO ALTOS DEL ROSARIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,10240564.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242933916
5/09/2016,800043486,MUNICIPIO DE SAN MARTIN DE LOBA DPTO DE BOLIVAR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,21255371.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934016
5/09/2016,800099310,MUNICIPIO DE DOSQUEBRADAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE RISARALDA,Nación,123378723.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934116
5/09/2016,800067452,MUNICIPIO DE MILAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAQUETA,Nación,16586653.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934216
5/09/2016,890680378,MUNICIPIO DE GIRARDOT,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,58828581.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934316
5/09/2016,890907106,MUNICIPIO DE ENVIGADO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,108768223.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934416
5/09/2016,890680008,MUNICIPIO DE FUSAGASUGA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,95831719.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934516
5/09/2016,892170008,MUNICIPIO DE FONSECA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,23763517.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934616
5/09/2016,819000925,ALCALDIA MUNICIPAL DE EL RETEN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,21727722.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934716
5/09/2016,819003219,MUNICIPIO DE ALGARROBO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,13851442.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934816
5/09/2016,891800846,MUNICIPIO DE TUNJA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,104774924.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242934916
5/09/2016,832000605,MUNICIPIO DE CARURU,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VAUPES,Nación,28637911.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935016
5/09/2016,842000017,MUNICIPIO DE CUMARIBO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VICHADA,Nación,276830501.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935116
5/09/2016,892120020,MUNICIPIO DE MAICAO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,121294394.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935216
5/09/2016,899999336,GOBERNACION DEL AMAZONAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE AMAZONAS,Nación,788841508.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935316
5/09/2016,891801362,MUNICIPIO DE OTANCHE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,10318126.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935416
5/09/2016,891800475,MUNICIPIO DE CHIQUINQUIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,27791117.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935516
5/09/2016,891801796,MUNICIPIO DE CALDAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1957513.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935616
5/09/2016,800028432,MUNICIPIO DE MAGANGUE ALCALDIA MUNICIPAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,88770485.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935716
5/09/2016,819003762,MUNICIPIO DE SANTA BARBARA DE PINTO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,11608369.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935816
5/09/2016,800255213,MUNICIPIO DE TIQUISIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,22538601.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242935916
5/09/2016,800037166,MUNICIPIO DE SAN FERNANDO DPTO DE BOLIVAR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,11172870.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936016
5/09/2016,800095511,MUNICIPIO DE MARGARITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,9372876.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936116
5/09/2016,891780054,MUNICIPIO DE SAN SEBASTIAN DE BUENAVISTA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,16015458.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936216
5/09/2016,891780055,MUNICIPIO DE SAN ZENON,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,8789337.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936316
5/09/2016,800095530,MUNICIPIO DE TALAIGUA NUEVO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,10011928.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936416
5/09/2016,800096740,MUNICIPIO DE CANALETE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,18988016.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936516
5/09/2016,800013676,MUNICIPIO DE SAN JUAN DE URABA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,21120497.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936616
5/09/2016,800019111,MUNICIPIO DE LEIVA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,10627735.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936716
5/09/2016,814002243,ALCALDIA MUNICIPAL DE EL PEÑOL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,3319455.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936816
5/09/2016,800096765,MUNICIPIO DE PLANETA RICA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,50852268.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242936916
5/09/2016,891780051,MUNICIPIO DE PLATO MAGDALENA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,59864675.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937016
5/09/2016,891780057,MUNICIPIO DE TENERIFE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,15645806.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937116
5/09/2016,800031874,MUNICIPIO DE TOTORO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAUCA,Nación,10832155.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937316
5/09/2016,800095984,MUNICIPIO DE SANTA ROSA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAUCA,Nación,17029711.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937416
5/09/2016,891200461,MUNICIPIO DE PUERTO ASIS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE PUTUMAYO,Nación,68006387.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937516
5/09/2016,891800466,MUNICIPIO DE PUERTO BOYACA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,42433664.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937616
5/09/2016,800094067,DEPARTAMENTO DEL VICHADA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VICHADA,Nación,358923094.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937716
5/09/2016,892099305,MUNICIPIO DE PUERTO CARREÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VICHADA,Nación,61341144.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937816
5/09/2016,892200591,MUNICIPIO DE SAN MARCOS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,46192836.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242937916
5/09/2016,800103920,GOBERNACION DEL MAGDALENA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,862882056.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938016
5/09/2016,892200592,MUNICIPIO DE SAN ONOFRE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,38418142.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938216
5/09/2016,800104062,MUNICIPIO DE SINCELEJO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,182194308.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938316
5/09/2016,891680050,MUNICIPIO DE ACANDI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,12083036.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938416
5/09/2016,891680196,MUNICIPIO DE UNGUIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,18288437.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938516
5/09/2016,899999481,MUNICIPIO DE TAUSA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,3700707.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938616
5/09/2016,892099475,MUNICIPIO DE VILLANUEVA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CASANARE,Nación,25958951.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938716
5/09/2016,800152577,MUNICIPIO DE BARRANCA DE UPIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DEL META,Nación,6199625.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938816
5/09/2016,891855017,MUNICIPIO DE YOPAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CASANARE,Nación,158334321.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242938916
5/09/2016,890399029,DEPARTAMENTO DEL VALLE DEL CAUCA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,2575931846.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939016
5/09/2016,890399011,MUNICIPIO DE SANTIAGO DE CALI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,1603460689.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939116
5/09/2016,818000002,MUNICIPIO DEL LITORAL DEL SAN JUAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,27751413.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939216
5/09/2016,800099052,MUNICIPIO DE ALDANA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,3541792.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939316
5/09/2016,891380033,MUNICIPIO DE BUGA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,79851226.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939416
5/09/2016,891900985,MUNICIPIO DE TORO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,10293357.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939516
5/09/2016,800100524,MUNICIPIO DE LA VICTORIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,8364217.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939616
5/09/2016,891380007,MUNICIPIO DE PALMIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,202555719.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939716
5/09/2016,800222498,MUNICIPIO DE PROVIDENCIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,7140269.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939816
5/09/2016,891280000,MUNICIPIO DE PASTO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,221153560.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242939916
5/09/2016,891900443,MUNICIPIO DE ANDALUCIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,13090713.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940016
5/09/2016,800100526,MUNICIPIO DE SAN PEDRO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,11091031.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940116
5/09/2016,891900353,MUNICIPIO DE BUGALAGRANDE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,12565291.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940216
5/09/2016,891580006,MUNICIPIO DE POPAYAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAUCA,Nación,156066944.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940316
5/09/2016,800004741,MUNICIPIO DE INZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAUCA,Nación,17219432.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940416
5/09/2016,890680059,MUNICIPIO DE RICAURTE TESORERIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,6341920.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940516
5/09/2016,891180131,MUNICIPIO DE IQUIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,11712506.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940616
5/09/2016,800015909,MUNICIPIO DE SORACA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,3386500.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940716
5/09/2016,891800498,DEPARTAMENTO DE BOYACA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,631014279.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940816
5/09/2016,890907317,MUNICIPIO DE RIONEGRO ANTIOQUIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,67065285.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242940916
5/09/2016,800095754,MUNICIPIO CARTAGENA DEL CHAIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAQUETA,Nación,77869069.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941016
5/09/2016,800095770,MUNICIPIO DE LA MONTAÑITA CAQUETA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAQUETA,Nación,27804490.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941116
5/09/2016,890905211,MUNICIPIO DE MEDELLIN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,1553332851.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941216
5/09/2016,890900286,DEPARTAMENTO DE ANTIOQUIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,3530233607.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941316
5/09/2016,890980093,MUNICIPIO DE ITAGUI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,167544026.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941416
5/09/2016,899999318,MUNICIPIO DE ZIPAQUIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,65966963.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941516
5/09/2016,800044113,MUNICIPIO DE LOS PATIOS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,50097133.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941616
5/09/2016,890201222,MUNICIPIO DE BUCARAMANGA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,306821730.0,GIRO SGP SALUD PUBLICA AGOSTO VIG 2016,242941716
